,country,Code,Year,percentage
1234,France,FRA,2012,99.64678955078128
1235,France,FRA,2013,99.8513336181641
1236,France,FRA,2014,99.9319000244141
1237,Gabon,GAB,1975,99.2463226318359
1238,Gabon,GAB,1987,99.04782104492192
1239,Gabon,GAB,1997,91.23397827148442
1240,Gambia,GMB,1971,24.0666809082031
1241,Gambia,GMB,1972,23.3010597229004
1242,Gambia,GMB,1973,24.279409408569304
1243,Gambia,GMB,1974,24.4938907623291
1244,Gambia,GMB,1975,25.4363498687744
1245,Gambia,GMB,1976,26.730440139770497
1246,Gambia,GMB,1977,31.0243091583252
1247,Gambia,GMB,1978,33.9489898681641
1248,Gambia,GMB,1979,37.5125503540039
1249,Gambia,GMB,1980,42.024009704589794
1250,Gambia,GMB,1981,50.6674385070801
1251,Gambia,GMB,1982,54.265998840332
1252,Gambia,GMB,1983,57.4883003234863
1253,Gambia,GMB,1984,59.092689514160206
1254,Gambia,GMB,1985,61.67187118530271
1255,Gambia,GMB,1986,61.0720100402832
1256,Gambia,GMB,1990,47.79296875
1257,Gambia,GMB,1992,45.9940986633301
1258,Gambia,GMB,1993,49.3051986694336
1259,Gambia,GMB,1996,59.463718414306605
1260,Gambia,GMB,1998,63.5169792175293
1261,Gambia,GMB,1999,75.1035614013672
1262,Gambia,GMB,2000,72.7627029418945
1263,Gambia,GMB,2001,73.7337875366211
1264,Gambia,GMB,2002,71.6805877685547
1265,Gambia,GMB,2003,75.4088516235352
1266,Gambia,GMB,2004,75.5747375488281
1267,Gambia,GMB,2005,72.7384796142578
1268,Gambia,GMB,2006,77.17431640625
1269,Gambia,GMB,2007,78.17955017089841
1270,Gambia,GMB,2008,72.5064010620117
1271,Gambia,GMB,2010,71.7792663574219
1272,Gambia,GMB,2011,70.36679077148439
1273,Gambia,GMB,2012,72.71275329589841
1274,Gambia,GMB,2013,71.883186340332
1275,Gambia,GMB,2014,71.80967712402341
1276,Georgia,GEO,1995,83.77996826171879
1277,Georgia,GEO,1996,83.748420715332
1278,Georgia,GEO,1997,85.1214370727539
1279,Georgia,GEO,2004,93.7739410400391
1280,Georgia,GEO,2005,94.1504669189453
1281,Georgia,GEO,2006,98.9241790771484
1282,Georgia,GEO,2007,98.9779663085938
1283,Georgia,GEO,2008,99.59365844726558
1284,Georgia,GEO,2009,99.9597930908203
1285,Georgia,GEO,2011,99.3552627563477
1286,Georgia,GEO,2012,99.95523071289058
1287,Georgia,GEO,2013,99.6835327148438
1288,Georgia,GEO,2014,99.3799896240234
1289,Germany,DEU,1999,99.9712295532227
1290,Germany,DEU,2000,99.8758087158203
1291,Germany,DEU,2001,99.8546600341797
1292,Germany,DEU,2002,99.9278717041016
1293,Germany,DEU,2003,99.74868774414058
1294,Germany,DEU,2004,99.8051605224609
1295,Germany,DEU,2005,99.75000762939447
1296,Germany,DEU,2006,99.6223526000977
1297,Germany,DEU,2007,99.77984619140628
1298,Germany,DEU,2008,99.6006622314453
1299,Germany,DEU,2009,99.5622100830078
1300,Germany,DEU,2010,99.6122665405273
1301,Germany,DEU,2011,99.64208984375
1302,Germany,DEU,2012,99.59573364257808
1303,Germany,DEU,2013,99.8479690551758
1304,Germany,DEU,2014,99.8454208374023
1305,Ghana,GHA,1999,62.0941314697266
1306,Ghana,GHA,2000,70.4852066040039
1307,Ghana,GHA,2001,64.75527954101561
1308,Ghana,GHA,2002,68.7144012451172
1309,Ghana,GHA,2003,68.06365966796879
1310,Ghana,GHA,2004,65.0224609375
1311,Ghana,GHA,2005,73.930061340332
1312,Ghana,GHA,2006,76.864013671875
1313,Ghana,GHA,2007,82.4341506958008
1314,Ghana,GHA,2008,88.36044311523442
1315,Ghana,GHA,2009,88.49732208251949
1316,Ghana,GHA,2011,95.3323822021484
1317,Ghana,GHA,2012,93.80233764648442
1318,Ghana,GHA,2013,86.83165740966801
1319,Ghana,GHA,2014,96.73641967773442
1320,Ghana,GHA,2015,99.6904830932617
1321,Greece,GRC,1971,97.2198028564453
1322,Greece,GRC,1972,97.42730712890628
1323,Greece,GRC,1973,97.8502578735352
1324,Greece,GRC,1974,98.4299774169922
1325,Greece,GRC,1975,97.6257095336914
1326,Greece,GRC,1976,96.896369934082
1327,Greece,GRC,1977,95.8346710205078
1328,Greece,GRC,1978,95.12255859375
1329,Greece,GRC,1979,94.64965057373053
1330,Greece,GRC,1980,93.9608612060547
1331,Greece,GRC,1981,96.7903671264648
1332,Greece,GRC,1982,98.0669708251953
1333,Greece,GRC,1983,99.5916900634766
1334,Greece,GRC,1984,99.5595169067383
1335,Greece,GRC,1985,99.5144805908203
1336,Greece,GRC,1986,99.405143737793
1337,Greece,GRC,1987,97.0576019287109
1338,Greece,GRC,1988,97.22695922851558
1339,Greece,GRC,1989,96.04782104492192
1340,Greece,GRC,1990,95.41964721679692
1341,Greece,GRC,1991,95.3497695922852
1342,Greece,GRC,1992,93.8307571411133
1343,Greece,GRC,1993,91.8779830932617
1344,Greece,GRC,1994,90.83303833007808
1345,Greece,GRC,1995,91.3611602783203
1346,Greece,GRC,1996,89.67471313476558
1347,Greece,GRC,1997,89.6234130859375
1348,Greece,GRC,1998,96.1147689819336
1349,Greece,GRC,1999,96.5781402587891
1350,Greece,GRC,2000,98.07476806640628
1351,Greece,GRC,2001,97.3347702026367
1352,Greece,GRC,2002,97.88552856445308
1353,Greece,GRC,2003,98.1664505004883
1354,Greece,GRC,2004,98.0470199584961
1355,Greece,GRC,2005,97.17047119140628
1356,Greece,GRC,2006,96.923210144043
1357,Greece,GRC,2007,97.598518371582
1358,Greece,GRC,2010,98.791748046875
1359,Greece,GRC,2011,98.24923706054692
1360,Greece,GRC,2012,97.8580780029297
1361,Greece,GRC,2013,97.6095809936523
1362,Grenada,GRD,1972,83.7737579345703
1363,Grenada,GRD,1977,97.6306991577148
1364,Grenada,GRD,1978,98.7968215942383
1365,Grenada,GRD,1979,98.4861602783203
1366,Grenada,GRD,1980,95.8871688842773
1367,Grenada,GRD,1981,91.1596298217773
1368,Grenada,GRD,1982,88.05211639404301
1369,Grenada,GRD,1983,88.0882568359375
1370,Grenada,GRD,1984,90.5344619750977
1371,Grenada,GRD,1999,99.9914321899414
1372,Grenada,GRD,2002,96.581298828125
1373,Grenada,GRD,2003,98.6042861938477
1374,Grenada,GRD,2004,98.5531997680664
1375,Grenada,GRD,2005,90.6842269897461
1376,Grenada,GRD,2007,94.2867202758789
1377,Grenada,GRD,2008,96.82494354248053
1378,Grenada,GRD,2009,98.3314208984375
1379,Grenada,GRD,2010,97.2427291870117
1380,Grenada,GRD,2013,99.9437789916992
1381,Grenada,GRD,2014,99.5507965087891
1382,Guatemala,GTM,1970,49.2117805480957
1383,Guatemala,GTM,1971,50.069610595703104
1384,Guatemala,GTM,1972,50.4931488037109
1385,Guatemala,GTM,1974,51.442108154296896
1386,Guatemala,GTM,1975,52.406551361084006
1387,Guatemala,GTM,1978,54.6071281433105
1388,Guatemala,GTM,1979,55.0760192871094
1389,Guatemala,GTM,1980,56.9133911132813
1390,Guatemala,GTM,1981,59.8103904724121
1391,Guatemala,GTM,1982,56.7416000366211
1392,Guatemala,GTM,1983,60.3632011413574
1393,Guatemala,GTM,1997,71.9731216430664
1394,Guatemala,GTM,1999,84.8117218017578
1395,Guatemala,GTM,2000,87.23458862304692
1396,Guatemala,GTM,2001,86.1445465087891
1397,Guatemala,GTM,2002,89.29041290283199
1398,Guatemala,GTM,2004,93.4413833618164
1399,Guatemala,GTM,2005,94.63819122314447
1400,Guatemala,GTM,2006,95.77245330810553
1401,Guatemala,GTM,2007,96.4740829467773
1402,Guatemala,GTM,2008,96.3310165405273
1403,Guatemala,GTM,2009,99.3628768920898
1404,Guatemala,GTM,2010,98.9220428466797
1405,Guatemala,GTM,2011,97.0076522827148
1406,Guatemala,GTM,2012,94.0293731689453
1407,Guatemala,GTM,2013,91.48007202148442
1408,Guatemala,GTM,2014,89.1328277587891
1409,Guinea,GIN,1984,27.969730377197298
1410,Guinea,GIN,1985,30.9857997894287
1411,Guinea,GIN,1986,28.6068897247314
1412,Guinea,GIN,1987,26.391170501709
1413,Guinea,GIN,1988,27.3170604705811
1414,Guinea,GIN,1989,27.0593109130859
1415,Guinea,GIN,1990,26.0571994781494
1416,Guinea,GIN,1991,27.8234405517578
1417,Guinea,GIN,1998,39.4007797241211
1418,Guinea,GIN,1999,41.8635292053223
1419,Guinea,GIN,2000,44.9769401550293
1420,Guinea,GIN,2001,48.4439010620117
1421,Guinea,GIN,2002,55.8093414306641
1422,Guinea,GIN,2003,59.341758728027294
1423,Guinea,GIN,2004,62.6374282836914
1424,Guinea,GIN,2005,64.68380737304689
1425,Guinea,GIN,2006,66.7630767822266
1426,Guinea,GIN,2007,68.56008148193361
1427,Guinea,GIN,2008,67.3027801513672
1428,Guinea,GIN,2009,68.4406585693359
1429,Guinea,GIN,2010,70.9638290405273
1430,Guinea,GIN,2011,74.7067337036133
1431,Guinea,GIN,2012,73.729362487793
1432,Guinea,GIN,2013,74.5948181152344
1433,Guinea,GIN,2014,78.0177993774414
1434,Guinea-Bissau,GNB,1981,41.7418098449707
1435,Guinea-Bissau,GNB,1982,50.22135925292971
1436,Guinea-Bissau,GNB,1984,48.0410385131836
1437,Guinea-Bissau,GNB,1985,47.910770416259794
1438,Guinea-Bissau,GNB,1987,39.7149696350098
1439,Guinea-Bissau,GNB,1988,38.3756713867188
1440,Guinea-Bissau,GNB,2000,46.8297805786133
1441,Guinea-Bissau,GNB,2010,69.5883636474609
1442,Guyana,GUY,1971,85.00804138183591
1443,Guyana,GUY,1972,85.3621292114258
1444,Guyana,GUY,1974,89.53736114501949
1445,Guyana,GUY,1976,90.8970794677734
1446,Guyana,GUY,1977,97.88800048828128
1447,Guyana,GUY,1979,94.5555419921875
1448,Guyana,GUY,1982,90.03479766845699
1449,Guyana,GUY,1991,96.02243041992192
1450,Guyana,GUY,1992,94.57272338867192
1451,Guyana,GUY,1993,94.89647674560553
1452,Guyana,GUY,1995,94.7035369873047
1453,Guyana,GUY,1996,91.1841201782227
1454,Guyana,GUY,2003,93.83065795898442
1455,Guyana,GUY,2008,90.5341567993164
1456,Guyana,GUY,2009,83.3414306640625
1457,Guyana,GUY,2010,85.23316955566409
1458,Guyana,GUY,2011,86.6923828125
1459,Guyana,GUY,2012,85.8389434814453
1460,Haiti,HTI,1980,35.898250579834
1461,Haiti,HTI,1981,36.9567909240723
1462,Haiti,HTI,1982,42.447929382324205
1463,Haiti,HTI,1983,46.799678802490206
1464,Haiti,HTI,1984,43.5796813964844
1465,Haiti,HTI,1985,48.7914505004883
1466,Haiti,HTI,1986,51.103630065918
1467,Haiti,HTI,1987,42.4353485107422
1468,Haiti,HTI,1997,57.3372192382813
1469,Honduras,HND,1978,72.4720993041992
1470,Honduras,HND,1979,76.1441268920898
1471,Honduras,HND,1980,76.9209899902344
1472,Honduras,HND,1982,87.97582244873051
1473,Honduras,HND,1983,89.7554473876953
1474,Honduras,HND,1984,90.8920364379883
1475,Honduras,HND,1986,90.6651229858398
1476,Honduras,HND,1991,88.15564727783199
1477,Honduras,HND,1993,89.3437271118164
1478,Honduras,HND,2000,88.50670623779301
1479,Honduras,HND,2003,95.9979782104492
1480,Honduras,HND,2004,98.0623321533203
1481,Honduras,HND,2005,94.6524810791016
1482,Honduras,HND,2006,99.01296997070308
1483,Honduras,HND,2007,95.4880218505859
1484,Honduras,HND,2008,99.1514205932617
1485,Honduras,HND,2009,99.2205123901367
1486,Honduras,HND,2010,99.1289596557617
1487,Honduras,HND,2011,99.4875030517578
1488,Honduras,HND,2012,99.0291595458984
1489,Honduras,HND,2013,96.12496948242192
1490,Honduras,HND,2014,95.7645797729492
1491,Hong Kong,HKG,1971,86.38906860351558
1492,Hong Kong,HKG,1972,87.65939331054692
1493,Hong Kong,HKG,1973,87.36563110351558
1494,Hong Kong,HKG,1974,88.1741485595703
1495,Hong Kong,HKG,1975,88.7545013427734
1496,Hong Kong,HKG,1976,88.53164672851558
1497,Hong Kong,HKG,1977,88.7013320922852
1498,Hong Kong,HKG,1978,88.4586715698242
1499,Hong Kong,HKG,1979,89.7524185180664
1500,Hong Kong,HKG,1980,94.844108581543
1501,Hong Kong,HKG,1981,95.260986328125
1502,Hong Kong,HKG,1982,94.9219970703125
1503,Hong Kong,HKG,1983,95.6095504760742
1504,Hong Kong,HKG,1984,96.3859176635742
1505,Hong Kong,HKG,1985,96.74746704101558
1506,Hong Kong,HKG,1995,92.17855834960942
1507,Hong Kong,HKG,1996,92.7428207397461
1508,Hong Kong,HKG,2012,99.4475784301758
1509,Hong Kong,HKG,2013,99.5093612670898
1510,Hong Kong,HKG,2014,99.6651382446289
1511,Hungary,HUN,1994,91.5938186645508
1512,Hungary,HUN,1995,90.5496292114258
1513,Hungary,HUN,1996,78.4552230834961
1514,Hungary,HUN,1997,87.0247573852539
1515,Hungary,HUN,1998,98.4035110473633
1516,Hungary,HUN,1999,98.6261672973633
1517,Hungary,HUN,2000,96.86351776123053
1518,Hungary,HUN,2001,97.6156768798828
1519,Hungary,HUN,2002,98.06446075439447
1520,Hungary,HUN,2003,96.9626922607422
1521,Hungary,HUN,2004,96.66651153564447
1522,Hungary,HUN,2005,97.3594512939453
1523,Hungary,HUN,2006,97.77342987060553
1524,Hungary,HUN,2007,97.5654830932617
1525,Hungary,HUN,2008,98.908317565918
1526,Hungary,HUN,2009,99.5920181274414
1527,Hungary,HUN,2010,99.4961166381836
1528,Hungary,HUN,2011,98.677360534668
1529,Hungary,HUN,2012,97.56256103515628
1530,Hungary,HUN,2013,96.872917175293
1531,Hungary,HUN,2014,96.63504028320308
1532,Iceland,ISL,1977,99.14134979248053
1533,Iceland,ISL,1994,97.4218292236328
1534,Iceland,ISL,1996,98.0292816162109
1535,Iceland,ISL,1997,98.2738418579102
1536,Iceland,ISL,1998,98.96978759765628
1537,Iceland,ISL,1999,99.0343475341797
1538,Iceland,ISL,2000,99.1832122802734
1539,Iceland,ISL,2001,99.5813522338867
1540,Iceland,ISL,2002,99.54000854492192
1541,Iceland,ISL,2003,99.265007019043
1542,Iceland,ISL,2004,97.85781860351558
1543,Iceland,ISL,2005,97.89407348632808
1544,Iceland,ISL,2006,97.9587173461914
1545,Iceland,ISL,2007,98.0544204711914
1546,Iceland,ISL,2008,98.639518737793
1547,Iceland,ISL,2009,99.150146484375
1548,Iceland,ISL,2010,98.6849594116211
1549,Iceland,ISL,2011,98.533447265625
1550,Iceland,ISL,2012,98.7006378173828
1551,India,IND,1971,61.315299987793
1552,India,IND,1990,77.4520263671875
1553,India,IND,2000,84.1365432739258
1554,India,IND,2001,84.0630874633789
1555,India,IND,2002,83.869987487793
1556,India,IND,2003,88.7030563354492
1557,India,IND,2007,96.96656036376947
1558,India,IND,2008,96.9870376586914
1559,India,IND,2009,95.6436080932617
1560,India,IND,2010,96.1928100585938
1561,India,IND,2011,95.7629928588867
1562,India,IND,2012,96.9845123291016
1563,India,IND,2013,97.7388687133789
1564,Indonesia,IDN,1971,70.0650177001953
1565,Indonesia,IDN,1972,71.205940246582
1566,Indonesia,IDN,1974,70.9207382202148
1567,Indonesia,IDN,1975,73.3595962524414
1568,Indonesia,IDN,1976,76.2758331298828
1569,Indonesia,IDN,1977,78.67176818847659
1570,Indonesia,IDN,1978,85.4548568725586
1571,Indonesia,IDN,1981,90.13475799560553
1572,Indonesia,IDN,1982,96.0330429077148
1573,Indonesia,IDN,1983,97.4235687255859
1574,Indonesia,IDN,1984,97.7109832763672
1575,Indonesia,IDN,1985,97.8283462524414
1576,Indonesia,IDN,1986,97.2215118408203
1577,Indonesia,IDN,1987,98.09866333007808
1578,Indonesia,IDN,1988,97.77245330810553
1579,Indonesia,IDN,1989,97.92666625976558
1580,Indonesia,IDN,1990,96.28028106689447
1581,Indonesia,IDN,1991,95.3733367919922
1582,Indonesia,IDN,1992,94.5185165405273
1583,Indonesia,IDN,1993,93.31484985351558
1584,Indonesia,IDN,1994,93.8423233032227
1585,Indonesia,IDN,1995,93.65796661376947
1586,Indonesia,IDN,1996,92.55697631835942
1587,Indonesia,IDN,1997,92.5003814697266
1588,Indonesia,IDN,2001,96.16513061523442
1589,Indonesia,IDN,2002,95.4445037841797
1590,Indonesia,IDN,2003,94.9045181274414
1591,Indonesia,IDN,2004,89.6506576538086
1592,Indonesia,IDN,2005,93.1107025146484
1593,Indonesia,IDN,2006,94.4006118774414
1594,Indonesia,IDN,2007,96.7350082397461
1595,Indonesia,IDN,2008,95.81192016601558
1596,Indonesia,IDN,2009,96.472770690918
1597,Indonesia,IDN,2010,96.8136520385742
1598,Indonesia,IDN,2011,96.3476333618164
1599,Indonesia,IDN,2012,95.43604278564447
1600,Indonesia,IDN,2013,93.2890625
1601,Indonesia,IDN,2014,92.8833236694336
1602,Iran,IRN,1971,59.34249114990229
1603,Iran,IRN,1984,83.2053604125977
1604,Iran,IRN,1985,83.36122131347659
1605,Iran,IRN,1986,84.31993103027341
1606,Iran,IRN,1987,84.7513427734375
1607,Iran,IRN,1988,85.7263107299805
1608,Iran,IRN,1989,86.2905807495117
1609,Iran,IRN,1990,92.5661468505859
1610,Iran,IRN,1992,96.36691284179692
1611,Iran,IRN,1997,93.44857788085942
1612,Iran,IRN,1999,85.8827667236328
1613,Iran,IRN,2000,85.2519073486328
1614,Iran,IRN,2002,93.9058990478516
1615,Iran,IRN,2003,93.3409576416016
1616,Iran,IRN,2004,96.4062881469727
1617,Iran,IRN,2005,96.1834182739258
1618,Iran,IRN,2006,98.7880477905273
1619,Iran,IRN,2007,99.51473999023442
1620,Iran,IRN,2009,99.57736206054692
1621,Iran,IRN,2010,99.6831207275391
1622,Iran,IRN,2011,99.8326416015625
1623,Iran,IRN,2012,99.541862487793
1624,Iran,IRN,2013,98.82299041748053
1625,Iran,IRN,2014,99.3434677124023
1626,Iraq,IRQ,1971,57.1209487915039
1627,Iraq,IRQ,1972,59.6735610961914
1628,Iraq,IRQ,1973,62.279880523681605
1629,Iraq,IRQ,1974,64.7236480712891
1630,Iraq,IRQ,1975,64.52004241943361
1631,Iraq,IRQ,1976,72.5311813354492
1632,Iraq,IRQ,1977,73.8285903930664
1633,Iraq,IRQ,1978,75.4503936767578
1634,Iraq,IRQ,1979,89.9616470336914
1635,Iraq,IRQ,1980,93.5088119506836
1636,Iraq,IRQ,1981,92.72885131835942
1637,Iraq,IRQ,1983,88.3998031616211
1638,Iraq,IRQ,1985,87.42101287841801
1639,Iraq,IRQ,1986,88.10086059570308
1640,Iraq,IRQ,1987,89.8445816040039
1641,Iraq,IRQ,1988,90.8831405639648
1642,Iraq,IRQ,1989,89.7153091430664
1643,Iraq,IRQ,1993,77.9740219116211
1644,Iraq,IRQ,1996,75.54286193847659
1645,Iraq,IRQ,1999,89.4671401977539
1646,Iraq,IRQ,2000,88.4190826416016
1647,Iraq,IRQ,2003,94.2461776733398
1648,Iraq,IRQ,2004,93.017463684082
1649,Iraq,IRQ,2007,92.3116989135742
1650,Ireland,IRL,1971,94.8918914794922
1651,Ireland,IRL,1972,93.6313095092773
1652,Ireland,IRL,1973,93.814582824707
1653,Ireland,IRL,1974,93.1531524658203
1654,Ireland,IRL,1975,93.8169097900391
1655,Ireland,IRL,1976,95.06649780273442
1656,Ireland,IRL,1977,95.9839706420898
1657,Ireland,IRL,1978,96.2161483764648
1658,Ireland,IRL,1979,95.169807434082
1659,Ireland,IRL,1980,93.2186889648438
1660,Ireland,IRL,1981,90.4952621459961
1661,Ireland,IRL,1982,87.8934707641602
1662,Ireland,IRL,1983,86.0279312133789
1663,Ireland,IRL,1986,84.8424911499023
1664,Ireland,IRL,1987,85.6683578491211
1665,Ireland,IRL,1988,86.7773666381836
1666,Ireland,IRL,1989,87.4369735717773
1667,Ireland,IRL,1990,87.9719467163086
1668,Ireland,IRL,1991,87.551513671875
1669,Ireland,IRL,1992,86.7909622192383
1670,Ireland,IRL,1993,86.5352020263672
1671,Ireland,IRL,1994,86.6463775634766
1672,Ireland,IRL,1995,86.92530059814449
1673,Ireland,IRL,1996,87.6633529663086
1674,Ireland,IRL,1997,89.26526641845699
1675,Ireland,IRL,1998,99.5362014770508
1676,Ireland,IRL,1999,99.8147430419922
1677,Ireland,IRL,2000,99.75438690185553
1678,Ireland,IRL,2001,99.7233428955078
1679,Ireland,IRL,2002,99.767936706543
1680,Ireland,IRL,2003,99.89285278320308
1681,Ireland,IRL,2004,99.8024673461914
1682,Ireland,IRL,2005,99.87484741210942
1683,Ireland,IRL,2006,99.8899383544922
1684,Ireland,IRL,2007,99.924186706543
1685,Ireland,IRL,2008,99.81939697265628
1686,Ireland,IRL,2009,99.68856811523442
1687,Ireland,IRL,2010,99.68173217773442
1688,Ireland,IRL,2011,99.25659942626947
1689,Ireland,IRL,2012,99.6217727661133
1690,Ireland,IRL,2013,99.6212615966797
1691,Israel,ISR,1999,99.503662109375
1692,Israel,ISR,2000,99.5462265014648
1693,Israel,ISR,2001,99.8627777099609
1694,Israel,ISR,2002,99.8386611938477
1695,Israel,ISR,2003,99.8552703857422
1696,Israel,ISR,2004,99.9583892822266
1697,Israel,ISR,2005,99.9719009399414
1698,Israel,ISR,2006,99.7976531982422
1699,Israel,ISR,2007,99.90624237060553
1700,Israel,ISR,2008,99.8841705322266
1701,Israel,ISR,2009,99.90921020507808
1702,Israel,ISR,2010,99.9256134033203
1703,Israel,ISR,2011,99.9327163696289
1704,Israel,ISR,2012,99.9650115966797
1705,Israel,ISR,2013,99.9740982055664
1706,Israel,ISR,2014,99.90997314453128
1707,Italy,ITA,1973,99.4939498901367
1708,Italy,ITA,1976,98.3907318115234
1709,Italy,ITA,1979,99.5492095947266
1710,Italy,ITA,1985,99.1435775756836
1711,Italy,ITA,1995,97.1973114013672
1712,Italy,ITA,1996,98.2863998413086
1713,Italy,ITA,1997,99.0057983398438
1714,Italy,ITA,1999,99.91024780273442
1715,Italy,ITA,2000,99.9714813232422
1716,Italy,ITA,2001,99.8548736572266
1717,Italy,ITA,2002,99.8392181396484
1718,Italy,ITA,2003,99.77261352539058
1719,Italy,ITA,2004,99.754508972168
1720,Italy,ITA,2005,99.5540390014648
1721,Italy,ITA,2006,99.4943695068359
1722,Italy,ITA,2007,99.4297409057617
1723,Italy,ITA,2008,99.40219116210942
1724,Italy,ITA,2009,99.4713897705078
1725,Italy,ITA,2010,99.5498886108398
1726,Italy,ITA,2011,99.45303344726558
1727,Italy,ITA,2012,99.5942764282227
1728,Italy,ITA,2013,99.7031631469727
1729,Jamaica,JAM,1975,93.1551513671875
1730,Jamaica,JAM,1976,90.6229019165039
1731,Jamaica,JAM,1977,91.296257019043
1732,Jamaica,JAM,1979,95.270378112793
1733,Jamaica,JAM,1980,95.5834197998047
1734,Jamaica,JAM,1981,95.7750091552734
1735,Jamaica,JAM,1983,97.28604125976558
1736,Jamaica,JAM,1984,96.2870635986328
1737,Jamaica,JAM,1985,95.73973846435553
1738,Jamaica,JAM,1986,96.1593017578125
1739,Jamaica,JAM,1987,98.4542770385742
1740,Jamaica,JAM,1988,95.4520111083984
1741,Jamaica,JAM,1989,99.0067291259766
1742,Jamaica,JAM,1990,98.2473373413086
1743,Jamaica,JAM,1991,96.5323867797852
1744,Jamaica,JAM,1993,93.3991470336914
1745,Jamaica,JAM,1999,92.08291625976558
1746,Jamaica,JAM,2000,93.5644989013672
1747,Jamaica,JAM,2001,93.60626220703128
1748,Jamaica,JAM,2002,92.8756866455078
1749,Jamaica,JAM,2003,91.6683807373047
1750,Jamaica,JAM,2004,93.7379531860352
1751,Japan,JPN,1971,99.91433715820308
1752,Japan,JPN,1972,99.4895401000977
1753,Japan,JPN,1973,98.912971496582
1754,Japan,JPN,1974,97.3853302001953
1755,Japan,JPN,1975,98.74014282226558
1756,Japan,JPN,1976,99.9036483764648
1757,Japan,JPN,1977,99.8908081054688
1758,Japan,JPN,1978,99.912109375
1759,Japan,JPN,1979,99.94605255126947
1760,Japan,JPN,1980,99.93557739257808
1761,Japan,JPN,1981,99.9560089111328
1762,Japan,JPN,1982,99.81649780273442
1763,Japan,JPN,1983,99.3768920898438
1764,Japan,JPN,1984,99.5219116210938
1765,Japan,JPN,1985,99.91525268554692
1766,Japan,JPN,1986,99.9115982055664
1767,Japan,JPN,1987,99.9218597412109
1768,Japan,JPN,1988,99.937370300293
1769,Japan,JPN,1989,99.9640121459961
1770,Japan,JPN,1990,99.9699020385742
1771,Japan,JPN,1991,99.9648971557617
1772,Japan,JPN,1992,99.96923828125
1773,Japan,JPN,1994,99.9588088989258
1774,Japan,JPN,1995,99.9591674804688
1775,Japan,JPN,1998,99.9921035766602
1776,Japan,JPN,1999,99.9985733032227
1777,Japan,JPN,2000,99.97020721435553
1778,Japan,JPN,2001,99.9746475219727
1779,Japan,JPN,2002,99.97534942626947
1780,Japan,JPN,2003,99.996223449707
1781,Japan,JPN,2004,99.96656036376947
1782,Japan,JPN,2005,99.9993515014648
1783,Japan,JPN,2006,99.9762115478516
1784,Japan,JPN,2007,99.9979782104492
1785,Japan,JPN,2008,99.98214721679692
1786,Japan,JPN,2009,99.97264862060553
1787,Japan,JPN,2010,99.94351196289058
1788,Japan,JPN,2011,99.9499893188477
1789,Japan,JPN,2012,99.9486312866211
1790,Japan,JPN,2013,99.9499969482422
1791,Jordan,JOR,1972,90.74984741210942
1792,Jordan,JOR,1973,94.2323837280273
1793,Jordan,JOR,1974,94.6459732055664
1794,Jordan,JOR,1975,95.0311508178711
1795,Jordan,JOR,1976,95.6885299682617
1796,Jordan,JOR,1977,96.57568359375
1797,Jordan,JOR,1978,97.7131729125977
1798,Jordan,JOR,1979,98.36837768554692
1799,Jordan,JOR,1980,95.60562133789058
1800,Jordan,JOR,1981,93.29759979248053
1801,Jordan,JOR,1982,92.9121932983398
1802,Jordan,JOR,1983,90.06543731689449
1803,Jordan,JOR,1984,89.7811126708984
1804,Jordan,JOR,1985,90.66763305664058
1805,Jordan,JOR,1999,97.6574172973633
1806,Jordan,JOR,2000,98.9402008056641
1807,Jordan,JOR,2002,99.019889831543
1808,Jordan,JOR,2003,98.8525009155273
1809,Jordan,JOR,2004,98.55355834960942
1810,Jordan,JOR,2005,98.91098022460942
1811,Jordan,JOR,2006,98.58737182617192
1812,Jordan,JOR,2007,97.05175018310553
1813,Jordan,JOR,2008,94.3829116821289
1814,Jordan,JOR,2010,89.7488784790039
1815,Jordan,JOR,2011,88.67188262939449
1816,Jordan,JOR,2012,87.5220489501953
1817,Kazakhstan,KAZ,2000,94.1336517333984
1818,Kazakhstan,KAZ,2001,99.5643920898438
1819,Kazakhstan,KAZ,2002,99.17504119873053
1820,Kazakhstan,KAZ,2003,99.3795166015625
1821,Kazakhstan,KAZ,2004,99.525749206543
1822,Kazakhstan,KAZ,2005,99.47933959960942
1823,Kazakhstan,KAZ,2006,98.35012817382808
1824,Kazakhstan,KAZ,2007,97.9243621826172
1825,Kazakhstan,KAZ,2008,99.0940399169922
1826,Kazakhstan,KAZ,2009,99.87069702148442
1827,Kazakhstan,KAZ,2010,99.652587890625
1828,Kazakhstan,KAZ,2011,99.6291122436523
1829,Kazakhstan,KAZ,2012,99.7978973388672
1830,Kazakhstan,KAZ,2013,99.79934692382808
1831,Kazakhstan,KAZ,2014,99.9402084350586
1832,Kazakhstan,KAZ,2015,99.9949188232422
1833,Kenya,KEN,1999,62.887779235839794
1834,Kenya,KEN,2000,66.0325393676758
1835,Kenya,KEN,2001,74.5565490722656
1836,Kenya,KEN,2002,69.9114303588867
1837,Kenya,KEN,2003,87.8626937866211
1838,Kenya,KEN,2004,87.0860977172852
1839,Kenya,KEN,2005,88.6448287963867
1840,Kenya,KEN,2006,88.4944610595703
1841,Kenya,KEN,2007,99.3761367797852
1842,Kenya,KEN,2008,95.03402709960942
1843,Kenya,KEN,2009,96.9212188720703
